,heatmap_bacteria,heatmap_bacteria_smooth
54,0.7870326880800825,0.7270595612200976
55,0.6704034316494025,0.7231296991431461
56,0.8474715827720337,0.7195601613146677
57,0.8305863902973369,0.7163745000824799
58,0.7505575410033645,0.7135907353081354
59,0.8034070046101075,0.7112213744600464
60,0.704270378016214,0.7092734883929364
61,0.7701676642164716,0.7077488407947136
62,0.7218507389964404,0.7066440687386005
63,0.5957501245470675,0.7059509112719292
64,0.7650102484155248,0.7056564825086442
65,0.78607654597865,0.7057435852750014
66,0.730251449384877,0.7061910609912632
67,0.715601467978574,0.7069741711598649
68,0.6506181426377579,0.7080650055753515
69,0.735471537463154,0.7094329121754267
70,0.8052033412534947,0.7110449433171235
71,0.7094874364662564,0.7128663131880181
72,0.5465880113138181,0.714860861049492
73,0.7398506149087763,0.7169915150565447
74,0.699003514855151,0.7192207515050199
75,0.7087938854901981,0.7215110445202413
76,0.8186462997462332,0.7238253014181129
77,0.7463798843244746,0.726127279237355
78,0.7307456622285264,0.7283819782557837
79,0.6875653282752885,0.7305560086599522
80,0.7804776882477973,0.7326179269311963
81,0.7115513210514153,0.7345385389369429
82,0.6917737893144285,0.7362911671684635
83,0.7773378224882347,0.737851880039387
84,0.7503155851271828,0.7391996816472036
85,0.6976834672502796,0.7403166608967745
86,0.7833174409497329,0.7411880993843899
87,0.6811054948414097,0.7418025379373084
88,0.6852435957318386,0.7421518021910445
89,0.7436255381922671,0.7422309880593936
90,0.7708200653180919,0.742038408404856
91,0.6846993448117663,0.741575502644759
92,0.7765723418390227,0.7408467114262843
93,0.668913975969226,0.7398593188675923
94,0.8726714111902394,0.7386232651885338
95,0.7148670141112268,0.7371509328398597
96,0.727501783493994,0.7354569094816673
97,0.7313734656975635,0.7335577313580322
98,0.6608769128218565,0.7314716107637688
99,0.6804241954276029,0.729218151400244
100,0.6545500953219578,0.7268180554697445
101,0.650058245080938,0.7242928263624485
102,0.8436839760075013,0.7216644707473813
103,0.8343246750515237,0.7189552037903784
104,0.8295114412087248,0.7161871610899335
105,0.6975240111327837,0.713382120748443
106,0.687223707567767,0.7105612387846623
107,0.7647551190771045,0.7077448008466063
108,0.6064264909530012,0.7049519929063262
109,0.747221658144319,0.7022006933131316
110,0.6440072853447387,0.6995072882541682
111,0.6084413306783394,0.6968865123253772
112,0.6148032951957189,0.6943513155564288
113,0.5730361470969285,0.6919127578650032
114,0.7212276909414836,0.6895799315435864
115,0.6715490662970285,0.6873599120104964
116,0.7435452744080788,0.685257736690813
117,0.7688078202814717,0.6832764115367754
118,0.802156837927969,0.6814169443552863
119,0.6272722920565637,0.6796784037864971
120,0.8093748322725919,0.6780580024757413
121,0.692251112947471,0.676551202704735
122,0.6292968420573384,0.6751518424999466
123,0.7014077766118634,0.6738522800189634
124,0.6246155769912791,0.6726435538316468
125,0.6210166396768652,0.671515556563595
126,0.6665117792754922,0.6704572192560684
127,0.705721077271991,0.6694567037198552
128,0.6400834421499142,0.6685016001207403
129,0.788729810429592,0.6675791270311034
130,0.6508548875204492,0.6666763312149548
131,0.8142797186260226,0.6657802844813046
132,0.668719559112989,0.6648782750415348
133,0.6551067141126784,0.6639579909384536
134,0.6893080746038529,0.6630076932755827
135,0.5961230518842827,0.6620163771623075
136,0.6470706829871865,0.6609739185008295
137,0.5770838998184137,0.6598712049711889
138,0.6236599901283006,0.6587002498175768
139,0.626409814070177,0.6574542872991546
140,0.6080057685944174,0.6561278489379899
141,0.6987946724693307,0.6547168199717879
142,0.6393581847607078,0.653218475696107
143,0.6956797509587073,0.6516314976560661
144,0.6199039673475142,0.6499559699175286
145,0.5769332884264703,0.6481933559090137
146,0.5709661724061765,0.6463464565748115
147,0.6925212406930406,0.644419350813959
148,0.6803507266806889,0.6424173193960578
149,0.5847697539974667,0.6403467537408915
150,0.6289291850719776,0.638215051122229
151,0.6018285876754857,0.6360304980052529
152,0.6159996552284286,0.6338021433502175
153,0.688484373475739,0.6315396638111029
154,0.5923225729720357,0.6292532228264678
155,0.6369617331851098,0.626953325640008
156,0.626237171727601,0.6246506723005815
157,0.607259309885286,0.6223560106759847
158,0.5832192774404152,0.6200799914723772
159,0.49043769596122194,0.6178330271829976
160,0.6912347529112719,0.615625156797136
161,0.7543163725219854,0.6134659179849591
162,0.5787221304606066,0.611364228337663
163,0.6741775737473591,0.6093282770878559
164,0.5533046564612581,0.6073654285644084
165,0.7228433254761447,0.6054821384519176
166,0.6803916677530725,0.6036838837301012
167,0.5075112469123503,0.6019751069657352
168,0.642353769509733,0.600359175422012
169,0.6618602418245983,0.5988383552403637
170,0.6500053334078659,0.5974138007406948
171,0.533366359996226,0.596085558680435
172,0.5967180316040744,0.5948525871135375
173,0.6461718574072587,0.593712788300105
174,0.6129125753103657,0.5926630549380902
175,0.47845598512778464,0.5916993288227536
176,0.6151944620078419,0.5908166708891767
177,0.6106069553085729,0.5900093414599503
178,0.602331274203691,0.5892708894055663
179,0.5927899904669853,0.588594248830325
180,0.5765069770786307,0.5879718418225486
181,0.6056230560128283,0.5873956857552362
182,0.504700572146133,0.5868575035922701
183,0.6352134731557968,0.586348835645919
184,0.6375270140827357,0.5858611512433743
185,0.6011677945898991,0.5853859587928457
186,0.6029885617508836,0.5849149127924637
187,0.5125871893493434,0.5844399163968209
188,0.5007662737052858,0.5839532182450562
189,0.5766381361157208,0.5834475023594173
190,0.462326337890493,0.5829159700425011
191,0.6734306620452921,0.5823524128329113
192,0.5205843770715077,0.5817512757209321
193,0.5440842715038048,0.5811077099757807
194,0.6494882205330217,0.5804176150919159
195,0.5186888577560003,0.5796776695214644
196,0.5438927975967256,0.5788853500208376
197,0.5961423095924308,0.578038939599796
198,0.6163040909117085,0.577137524218417
199,0.7283765197327438,0.5761809785295058
200,0.5264082986355507,0.5751699411089781
201,0.5235650984986507,0.5741057797527817
202,0.5565587122049781,0.5729905475442961
203,0.5094579146667332,0.5718269305093453
204,0.5301191399224955,0.5706181877756364
205,0.6533062094954077,0.5693680852384966
206,0.5262432560220578,0.5680808238043015
207,0.48224220672670315,0.5667609633363359
208,0.5479378050251524,0.5654133434645445
209,0.5949138090354447,0.5640430024405382
210,0.5896330732229701,0.5626550952223714
211,0.6988280456113986,0.56125481196025
212,0.538172111198451,0.5598472980249839
213,0.5217415920878742,0.5584375766763727
214,0.5225286096427744,0.5570304754096951
215,0.6313973601720092,0.5556305569461771
216,0.5094484061267821,0.5542420557489851
217,0.6654230556521924,0.5528688208513106
218,0.5433197893252828,0.5515142656790375
219,0.5445708117306517,0.550181325438881
220,0.6124256166766326,0.5488724225255033
221,0.6057880023873522,0.5475894402796351
222,0.6066555299501021,0.5463337053054731
223,0.49603322702746994,0.5451059784313066
224,0.6158952018638064,0.5439064542742313
225,0.5027957838038264,0.5427347692495788
226,0.4987622145617067,0.5415900177499943
227,0.6322169687251874,0.5404707761094074
228,0.5511573154321562,0.5393751338649228
229,0.5323041678237228,0.5383007317361459
230,0.5818694445303495,0.5372448056578375
231,0.4828543669282994,0.5362042361289827
232,0.41114334716366274,0.5351756020802398
233,0.5051427269223949,0.534155238412859
234,0.5073125583929815,0.5331392963260573
235,0.47306540297293015,0.5321238055266789
236,0.5397996735014942,0.531104737404926
237,0.41251432490371054,0.5300780682628184
238,0.5465326975285564,0.529039841697612
239,0.5278010603485213,0.5279862292701751
240,0.4802859024268165,0.5269135886276791
241,0.5107336000131644,0.5258185183001409
242,0.45638025994669057,0.5246979084504451
243,0.5593774975994629,0.5235489869264305
244,0.4880497500622755,0.5223693600403558
245,0.4845348343532368,0.5211570475842876
246,0.5675123172629776,0.51991051167844
247,0.48137270733349574,0.5186286791418843
248,0.554732213956099,0.5173109571699602
249,0.5252070419595969,0.5159572421988283
250,0.5636016524798684,0.5145679219334813
251,0.5284855726893719,0.5131438706099227
252,0.5246975355898459,0.5116864376537645
253,0.6124321521977343,0.5101974299850431
254,0.5883989937032185,0.5086790883014074
255,0.5915459569038358,0.507134057748005
256,0.5385454879185979,0.5055653534514085
257,0.552000445721619,0.5039763214559954
258,0.5725941611901125,0.5023705956536314
259,0.4690736069934055,0.5007520513407571
260,0.4411296138613346,0.4991247560706349
261,0.44647326745588223,0.4974929184923213
262,0.45194534287957383,0.49586083588175744
263,0.447619633476972,0.4942328410742491
264,0.48495473834372577,0.4926132495017106
265,0.4805835330007118,0.4910063070226484
266,0.47020116954401797,0.4894161392084138
267,0.47122885680060694,0.4878467027162874
268,0.5081297309301226,0.48630173933913456
269,0.4211387143955623,0.48478473327342925
270,0.4985326988047535,0.48329887209323347
271,0.4561011567323689,0.4818470118581311
272,0.5047333470853059,0.4804316467191167
273,0.4150999171806689,0.47905488331901885
274,0.48199169418483134,0.4777184202142442
275,0.4993188103370659,0.47642353247346253
276,0.500332110270324,0.47517106153737154
277,0.479880443897085,0.4739614103528824
278,0.4640050810669187,0.4727945437259164
279,0.5660417601689939,0.4716699937704462
280,0.46159166213800007,0.4705868702683028
281,0.4691355839984441,0.4695438756953936
282,0.4229638025938704,0.4685393246160696
283,0.4287309432127164,0.46757116709903984
284,0.3793669974735218,0.46663701576599986
285,0.5930616457555168,0.4657341760484408
286,0.4588281281650983,0.464859679199248
287,0.45625642466626026,0.4640103175838905
288,0.43602822136961455,0.46318268176136523
289,0.46074630663991095,0.4623731988575507
290,0.4841185499156631,0.46157817173317445
291,0.49343735659798077,0.46079381845495476
292,0.5958277117499801,0.4600163115913645
293,0.39718899693062654,0.45924181687347276
294,0.4153632336357874,0.4584665307859785
295,0.4069862291226185,0.4576867166833208
296,0.4628655936952176,0.45689873906002004
297,0.4767590281057109,0.4560990956425296
298,0.41795441713066767,0.45528444701115856
299,0.4119460252649765,0.4544516435043566
300,0.4407686407954785,0.45359774920308543
301,0.5218655283267053,0.45272006283941396
302,0.4666011579991473,0.45181613552013594
303,0.4210530532373803,0.4508837852024098
304,0.5323491908495441,0.4499211079034871
305,0.41766675421089117,0.44892648566988774
306,0.42232133989939924,0.44789859137231397
307,0.49913372426933705,0.44683639043063395
308,0.3613403084924618,0.4457391396079438
309,0.4193868343648032,0.44460638304363875
310,0.4750100993682774,0.44343794572226036
311,0.4784277038640369,0.4422339245973919
312,0.3600359491932749,0.44099467760788974
313,0.4345874787011005,0.4397208108371496
314,0.4875170864977338,0.4384131640749409
315,0.38753819439548104,0.43707279504563135
316,0.4980350957073504,0.43570096256653046
317,0.39514023880939153,0.4342991088958076
318,0.4874408558276737,0.4328688415212585
319,0.385374389489614,0.4314119146294356
320,0.4724885728369546,0.4299302104797143
321,0.38427392909814356,0.42842572089013486
322,0.3956264669168603,0.42690052902183956
323,0.3933099646843198,0.4253567916270482
324,0.42157223374105274,0.4237967219023247
325,0.541413509037581,0.4222225730648636
326,0.5567704261295099,0.4206366227451796
327,0.4080111755843754,0.4190411582654045
328,0.32508965071073903,0.41743846284886627
329,0.4050913969763853,0.415830802784171
330,0.3655459363974571,0.4142204155460601
331,0.3943256335597969,0.4126094988562251
332,0.3502050953872338,0.4110002006503615
333,0.4926743360630778,0.40939460990328086
334,0.40920038935054626,0.40779474825212264
335,0.40636197876365876,0.406202562348713
336,0.39665509023785134,0.40461991686605364
337,0.4358998469582616,0.40304858808076655
338,0.44524807694927815,0.4014902579530806
339,0.3936861397902839,0.3999465086284885
340,0.4597672445851751,0.3984188172904121
341,0.48271943165487763,0.39690855130085645
342,0.37400850859422996,0.39541696357587874
343,0.36216804751283704,0.39394518815442175
344,0.3567796663615871,0.3924942359323521
345,0.3120042889619803,0.3910649905480145
346,0.38421860210400266,0.3896582044208838
347,0.3239829165293427,0.3882744949605475
348,0.3649855205503283,0.38691434097888705
349,0.38725334304682985,0.38557807935349786
350,0.3158621625275669,0.3842659020047265
351,0.36833880754460935,0.38297785326177575
352,0.42888802388373093,0.3817138277048031
353,0.3943034692672515,0.3804735685794391
354,0.31752053595463114,0.37925666688741694
355,0.4330442980763907,0.378062561261735
356,0.3452807708308994,0.3768905387367941
357,0.3907201894826041,0.3757397365230822
358,0.4367208428791378,0.37460914489212765
359,0.37441269017936557,0.3734976112705719
360,0.4187391250532108,0.3724038456323233
361,0.3916437482037555,0.3713264272649526
362,0.3159359635616507,0.37026381297088923
363,0.23852474427785963,0.3692143467457877
364,0.44921495718457044,0.3681762709559105
365,0.38738059320011614,0.3671477390138077
366,0.4317917548875248,0.3661268295273346
367,0.4092577803186358,0.36511156187151284
368,0.37198186051575804,0.36409991310635076
369,0.3561396899612059,0.36308983613693896
370,0.342738407328044,0.3620792789854188
371,0.39702945354251007,0.36106620501825676
372,0.3415149998152405,0.36004861394716375
373,0.32692324754069807,0.3590245633984405
374,0.3425153156614259,0.3579921908240109
375,0.37320305607346344,0.35694973550836184
376,0.32242402885199517,0.35589556040947723
377,0.3855712244356169,0.3548281735590312
378,0.3683247941588003,0.3537462487379231
379,0.3470488182616403,0.3526486451380049
380,0.39488853334163965,0.35153442571979954
381,0.30021339266120217,0.3504028739793182
382,0.4036006824655463,0.34925350884486234
383,0.30022393521070884,0.34808609743698427
384,0.3242976449703932,0.3469006654415553
385,0.35479001524945264,0.3456975048670346
386,0.3340358235395491,0.34447717898238944
387,0.3375825758650665,0.34324052426142776
388,0.3314421662908549,0.3419886491922605
389,0.3139052525371097,0.3407229298468348
390,0.3335927549198552,0.3394450021445276
391,0.353025466860776,0.3381567507851725
392,0.4017943464377197,0.3368602948700686
393,0.31743099443321743,0.33555797027390455
394,0.33230844577090846,0.33425230887551144
395,0.2849741282817295,0.33294601480029834
396,0.3755155463170166,0.33164193787146556
397,0.28041844343142136,0.3303430445099856
398,0.3031894789605107,0.32905238636422296
399,0.37118619630571204,0.32777306698831565
400,0.35316329575449273,0.32650820692342625
401,0.3725963541615037,0.3252609075671316
402,0.3161311375541055,0.3240342142430055
403,0.29628034124484515,0.322831078904392
404,0.34369055612330207,0.321654322923024
405,0.34338186107964236,0.32050660042418133
406,0.27628357859989333,0.31939036263519993
407,0.30400540638536666,0.3183078237131524
408,0.2889882103678601,0.31726092851028603
409,0.2902731293445579,0.3162513227223093
410,0.26878993308043586,0.3152803258448963
411,0.3443294487464797,0.31434890733799065
412,0.3409092319840845,0.3134576663658544
413,0.24313500868469012,0.3126068154436462
414,0.29243690425348645,0.31179616827901674
415,0.30367783823224176,0.3110251320502685
416,0.36722055200085657,0.3102927043115741
417,0.3120773620481151,0.3095974746612061
418,0.32490819834855506,0.30893763125137885
419,0.31310904708757364,0.30831097215884434
420,0.33884191969206157,0.30771492157460145
421,0.31598933641589444,0.3071465507097415
422,0.3548975296113575,0.3066026032533916
423,0.2964691526299004,0.3060795251587319
424,0.3147621056478636,0.30557349847497584
425,0.28420390852510236,0.30508047888781537
426,0.31962979407867725,0.30459623657890766
427,0.32513714104639946,0.30411639996726764
428,0.32766973197677335,0.3036365018526001
429,0.3160956078811972,0.30315202744331415
430,0.25958695808934446,0.30265846372074
431,0.3234122142546421,0.30215134956644046
432,0.29658349682908197,0.30162632606184897
433,0.28613130789227104,0.30107918635911374
434,0.28975473338620733,0.30050592451919156
435,0.2779478361737596,0.29990278271804804
436,0.3619637208858385,0.2992662962342988
437,0.24677871122422987,0.2985933356517028
438,0.31647704200675825,0.29788114573739904
439,0.2529637910882612,0.2971273804913939
440,0.3809201608308253,0.2963301339041762
441,0.25410176743988483,0.29548796600698857
442,0.2859599934327877,0.29459992385266587
443,0.3335287141650201,0.2936655571234191
444,0.2544079787845415,0.29268492812479363
445,0.34244396290624146,0.2916586159914896
446,0.2949734720011472,0.29058771499996333
447,0.24584014647294622,0.2894738269538878
448,0.24240348851257934,0.2883190476807004
449,0.24970532321241357,0.2871259477497329
450,0.31484582678591444,0.28589754759382896
451,0.2545245305691026,0.28463728728602955
452,0.17408767418486085,0.2833489912899117
453,0.22960349464401447,0.28203682856564255
454,0.2760372457970546,0.2807052684729255
455,0.2801623749176678,0.2793590329659814
456,0.31416002619631456,0.27800304562381245
457,0.24365974800373436,0.2766423781006021
458,0.31132360129107606,0.2752821946156364
459,0.2837823317146052,0.2739276951291276
460,0.38373927383633727,0.2725840578694044
461,0.35137501895703466,0.2712563818878214
462,0.3134287326058901,0.269949630320276
463,0.2527118886278002,0.2686685750283248
464,0.2589894115751861,0.26741774327864054
465,0.2313971134131933,0.26620136709705977
466,0.28197305880083173,0.26502333590304367
467,0.26157722100920194,0.26388715299235144
468,0.270037820992487,0.26279589639057516
469,0.30530143161612816,0.2617521845484771
470,0.285514975570545,0.260758147292432
471,0.250668492952502,0.25981540238044104
472,0.2547015456871033,0.2589250379469319
473,0.16708791155496822,0.25808760104874096
474,0.30765819929549537,0.2573030924511747
475,0.23553345682326576,0.25657096771780735
476,0.23834858631367348,0.25589014459162
477,0.2812385773575694,0.25525901657920486
478,0.22065691879661714,0.25467547257498474
479,0.24943840085113733,0.25413692228968604
480,0.25558539398275626,0.25364032717756013
481,0.2707828399555469,0.2531822364909559
482,0.2057621953635269,0.2527588280296176
483,0.301546575420976,0.25236595309629695
484,0.30357548059863293,0.25199918512059855
485,0.19650105428700895,0.251653871370051
486,0.23090989021748673,0.25132518713172647
487,0.2260158064770834,0.25100819171975136
488,0.2533088137752497,0.2506978856440882
489,0.24034398120129793,0.25038926826424523
490,0.2584295988199146,0.2500773952482168
491,0.2346554244796098,0.24975743516196292
492,0.22736627994072955,0.24942472452802714
493,0.22252207293169513,0.24907482071324963
494,0.30083773109763906,0.248703552034661
495,0.2621071895757366,0.2483070645091286
496,0.2669311591839367,0.24788186471569246
497,0.259542379182848,0.2474248582891674
498,0.2391625540811828,0.24693338361886707
499,0.21999119140978865,0.24640524038647663
500,0.18934951897736887,0.24583871264139284
501,0.29352095827599817,0.245232586179418
502,0.23798039541943317,0.24458616006067557
503,0.26623425336652234,0.243899252174108
504,0.23262072449685467,0.2431721988280155
505,0.2595653727536679,0.24240584841788573
506,0.2601866798457133,0.2416015492933503
507,0.2652088801369398,0.24076113201460433
508,0.2539804221576061,0.23988688625419782
509,0.19902833443203433,0.2389815326619526
510,0.22784827484992115,0.23804819006812952
511,0.21434073011462085,0.23709033845218583
512,0.24598518489620835,0.2361117781509167
513,0.23126857417461047,0.23511658581993447
514,0.23130704205344696,0.23410906769585943
515,0.20585109096621634,0.23309371073293408
516,0.231609072313705,0.23207513220675646
517,0.30101047097740746,0.23105802838931042
518,0.24928645686936146,0.2300471229033794
519,0.20654588240198823,0.22904711536081107
520,0.2263807967066889,0.22806263087807477
521,0.24967655304425995,0.22709817104436011
522,0.22226953487483636,0.22615806689241605
523,0.1859465958217171,0.22524643439082195
524,0.2152312833370639,0.22436713293890687
525,0.17507517091988248,0.22352372730263617
526,0.20561515187410961,0.22271945338207694
527,0.20662022701091376,0.2219571881492188
528,0.2882652357494812,0.22123942403966307
529,0.2705446473796986,0.2205682480237628
530,0.26133689101731156,0.21994532552296825
531,0.23835673892818104,0.21937188927619114
532,0.20410553348989974,0.21884873319974701
533,0.18213682134796372,0.21837621122364534
534,0.21933635669026363,0.21795424102743427
535,0.19858292935834346,0.21758231254122531
536,0.22633720667291368,0.21725950102260466
537,0.21094736575249526,0.21698448446855256
538,0.23908838448945297,0.21675556507383628
539,0.20425419957906685,0.2165706944041588
540,0.21108839811762023,0.21642750191409932
541,0.2243966165074191,0.21632332640698976
542,0.20468045294201198,0.21625525000663756
543,0.18331947806877003,0.2162201341894859
544,0.23027906928018071,0.21621465741055182
545,0.20999817392213097,0.2162353538473833
546,0.1933042597504591,0.21627865278331396
547,0.20561418430603215,0.21634091815439763
548,0.20618947911877109,0.21641848779339148
549,0.21865115091181395,0.21650771191880272
550,0.21830034599037368,0.21660499043699796
551,0.22948576833715922,0.21670680865032768
552,0.20903983837434956,0.21680977099370277
553,0.22144906848745505,0.2169106324555976
554,0.19375625245935674,0.2170063273765011
555,0.22568752294121638,0.21709399535785082
556,0.2861112220408873,0.2171710040568472
557,0.17662722521001034,0.2172349686866653
558,0.243931438875554,0.21728376808683045
559,0.18466154906067225,0.21731555727427435
560,0.20595650894029024,0.21732877643123844
561,0.2134581393024516,0.21732215633113233
562,0.2625951699711215,0.2172947202471137
563,0.24667057723625097,0.2172457824299973
564,0.24462344347171897,0.21717494328160739
565,0.23963684182605197,0.21708208138641255
566,0.1833255091142642,0.2169673425978038
567,0.14369737534279756,0.21683112640535177
568,0.23382526175229545,0.21667406983549736
569,0.19335865091590893,0.21649702916017122
570,0.22343942687024845,0.21630105970561544
571,0.19633971037907597,0.2160873940671
572,0.22771662164844464,0.21585741904423464
573,0.23401399385869143,0.21561265161619353
574,0.230228297974977,0.2153547142764875
575,0.2001738128867039,0.21508531004305823
576,0.28515627071492555,0.21480619745164062
577,0.195772663919381,0.21451916582877983
578,0.217015943976751,0.21422601112589482
579,0.25140003332504146,0.21392851257767642
580,0.2076980190455923,0.21362841042726416
581,0.19385013587624703,0.21332738493745762
582,0.21768801156030687,0.21302703688209518
583,0.18570274434082704,0.21272886968510477
584,0.23095404315440174,0.2124342733470432
585,0.18418628125867145,0.21214451027061604
586,0.21309075561668803,0.21186070306815133
587,0.19035060838701212,0.21158382440570545
588,0.14904175571036576,0.21131468891079672
589,0.20378756975668888,0.21105394714408798
590,0.22110722511331535,0.21080208160999928
591,0.18082281125726568,0.21055940475755158
592,0.21963338316962353,0.21032605890099182
593,0.20199427379547324,0.21010201797016387
594,0.2176140255475198,0.20988709098335243
595,0.2225820474042446,0.2096809271205932
596,0.25451504351511156,0.2094830222632985
597,0.20653597266386373,0.20929272685655315
598,0.23126517352192424,0.20910925494359134
599,0.1858076738637853,0.20893169421773355
600,0.23843398217260525,0.20875901693536492
601,0.21373268366386983,0.20859009153424343
602,0.23422584205846067,0.20842369480439063
603,0.21599408421474303,0.20825852446384027
604,0.18936365358410814,0.20809321199838662
605,0.22047472262132387,0.2079263356329419
606,0.19971682911079428,0.2077564333119195
607,0.22231303991486828,0.20758201557693384
608,0.2131652383449793,0.2074015782417696
609,0.20155596039041188,0.20721361477672898
610,0.2341023782278951,0.20701662832685086
611,0.1787305451768093,0.20680914330082237
612,0.18975453394940223,0.20658971647941693
613,0.23636093178391307,0.20635694760375875
614,0.17832198323360915,0.206109489414397
615,0.2125654769601598,0.2058460571218925
616,0.18025262224112532,0.2055654372982053
617,0.17028791997772413,0.20526649618548742
618,0.1992015627774236,0.2049481874248338
619,0.16789568223493548,0.2046095592120646
620,0.21772168360244787,0.20424976089066313
621,0.18867289804566692,0.20386804899359925
622,0.18885963986679763,0.20346379274595222
623,0.223804581444783,0.2030364790390998
624,0.2027229804255525,0.20258571688486368
625,0.25824599442035684,0.2021112413545277
626,0.17963750681889637,0.20161291700325087
627,0.19656455954644855,0.20109074077525477
628,0.1802985139887294,0.20054484437948877
629,0.18405757780570722,0.19997549611948376
630,0.2291812071377969,0.19938310215502297
631,0.22728106585483202,0.1987682071673273
632,0.2689975850776685,0.19813149439389638
633,0.187731129271774,0.19747378499421347
634,0.13263189640190357,0.19679603670340629
635,0.1987512861603055,0.19609934172788931
636,0.18133565119659234,0.19538492383516268
637,0.22568719069756243,0.1946541345894808
638,0.23103985622534653,0.1939084486861633
639,0.21236373210061282,0.19314945834001185
640,0.20114624114450927,0.1923788666876808
641,0.16435187277154414,0.19159848016998252
642,0.2270235818968062,0.19081019986796688
643,0.14446916548557215,0.19001601177618824
644,0.1712952470389513,0.1892179760077549
645,0.17519998890624625,0.18841821493846841
646,0.18361301266805227,0.18761890031141626
647,0.21652076863688915,0.18682223933862757
648,0.17238562721707024,0.18603045985260172
649,0.18280100563853366,0.18524579457743653
650,0.17078600845112143,0.1844704646066375
651,0.18670491256686486,0.18370666219220416
652,0.19452007072715613,0.1829565329669355
653,0.217883674293983,0.18222215773876324
654,0.19433061244245642,0.1815055340119922
655,0.16660876721437254,0.1808085574052458
656,0.11935426893495357,0.1801330031493934
657,0.1429388629648115,0.1794805078604353
658,0.21517287077594652,0.17885255179196205
659,0.14435819446605866,0.1782504417791113
660,0.17262232078004772,0.1776752950906645
661,0.15237785276562038,0.17712802440786146
662,0.15028637816628068,0.17660932414746652
663,0.16855693606721492,0.1761196583424774
664,0.2469952655636112,0.1756592502865336
665,0.1992508529547783,0.17522807413749877
666,0.2060238511678952,0.1748258486618925
667,0.12841944840537292,0.17445203328486011
668,0.15687522694359024,0.17410582659032928
669,0.1869389173641235,0.1737861673930479
670,0.19433507778701167,0.1734917384785532
671,0.16651748796654015,0.17322097307903994
672,0.18813239617130814,0.172972064122876
673,0.21671545258989913,0.17274297626351498
674,0.16819613017844556,0.1725314606601433
675,0.1746765070815647,0.17233507244801463
676,0.16963451194044435,0.17215119080148497
677,0.14017066188603147,0.17197704145776674
678,0.1803715850948922,0.1718097215348196
679,0.15120519939101063,0.17164622644310845
680,0.16092984584512812,0.1714834786586602
681,0.2505942192853206,0.17131835809443846
682,0.15364626164059542,0.17114773377899667
683,0.16073985462884283,0.17096849652612336
684,0.1740914054239717,0.1707775922571867
685,0.13725883475495335,0.17057205561950503
686,0.1501614207840857,0.17034904352967675
687,0.2011043773326451,0.17010586826069704
688,0.16889524031392306,0.16984002968612028
689,0.16682284542832512,0.16954924629370552
690,0.16686724191267566,0.16923148458502618
691,0.16995055035032858,0.16888498648652203
692,0.1883791481008581,0.16850829441141518
693,0.14993606044306163,0.1681002736307506
694,0.1711978396979859,0.16766013163541246
695,0.1677071045083347,0.16718743419912604
696,0.14674660648228127,0.16668211788490783
697,0.16367669850312358,0.16614449877384263
698,0.17943011874903084,0.16557527723507273
699,0.16323672830027947,0.16497553859901568
700,0.15472379655814017,0.16434674964160312
701,0.17084481948704422,0.16369075083521034
702,0.13906384419065798,0.16300974437133808
