,heatmap_fungi,heatmap_fungi_smooth
103,0.8135769351494694,0.753128674517009
104,0.6723496451827672,0.7507998752140912
105,0.8085258563468369,0.7484305021092804
106,0.684273482756538,0.746015775095111
107,0.6623840226546555,0.7435510882190142
108,0.8365142764759935,0.7410320473223541
109,0.7029823186787398,0.7384545058549101
110,0.7742042244275655,0.7358145986832495
111,0.8578470014400453,0.7331087737239796
112,0.7450151595044003,0.7303338212462089
113,0.7868251251533166,0.727486900701604
114,0.8086290810855433,0.7245655649551305
115,0.6024031971369215,0.7215677818048122
116,0.8062771921408258,0.718491952694587
117,0.8300604616075015,0.7153369285404452
118,0.641823696565077,0.712102022606463
119,0.7569753998545025,0.7087870203839738
120,0.7560860624575689,0.705392186443872
121,0.5472281373886998,0.7019182682488421
122,0.7443514586790864,0.6983664969290241
123,0.5593084243899248,0.6947385850412398
124,0.6652468455161591,0.6910367213482382
125,0.6746414692900017,0.6872635626704898
126,0.6817800464432352,0.6834222228786826
127,0.6915761456227141,0.6795162591102653
128,0.6767666503860581,0.6755496553079695
129,0.763964537279727,0.6715268031922517
130,0.5896258682968106,0.6674524807928557
131,0.5847170726542916,0.6633318286772277
132,0.675684921604083,0.6591703240251942
133,0.581298912641746,0.6549737527101227
134,0.7208315795075888,0.65074817955665
135,0.5340361229060909,0.6464999169539383
136,0.6548082881976424,0.6422354920112938
137,0.5518852179348683,0.6379616124497639
138,0.6093590756930202,0.6336851314290455
139,0.5195761519028925,0.6294130115136399
140,0.5893190271746667,0.6251522879856357
141,0.6825855701342796,0.6209100317138455
142,0.6076095561910182,0.6166933117901765
143,0.6346747665425069,0.6125091581441618
144,0.4702525723830955,0.60836452434545
145,0.6580811220496112,0.6042662508018246
146,0.5571305333493072,0.6002210285569708
147,0.5258709453271697,0.5962353638877771
148,0.5555195748755588,0.5923155438954785
149,0.5698391563614185,0.5884676032784432
150,0.534125359700291,0.5846972924669278
151,0.552565317156322,0.5810100472917198
152,0.5556303359361331,0.5774109603493004
153,0.5925641911624167,0.5739047542160345
154,0.5983266892759219,0.5704957566530401
155,0.6597184753325194,0.5671878779317868
156,0.6090372582329778,0.5639845903982658
157,0.5399858006047255,0.5608889103807928
158,0.5568549167372037,0.5579033825332209
159,0.5715394437858328,0.5550300666916425
160,0.5507999360018649,0.5522705273086161
161,0.5838507398679889,0.5496258255146476
162,0.6039638515805619,0.5470965138421421
163,0.5236183437008262,0.5446826336324557
164,0.5714662898243401,0.5423837151320104
165,0.6392248995171405,0.5401987802688709
166,0.5490043167625845,0.538126348086695
167,0.5604462858836414,0.5361644427987268
168,0.5789024425441334,0.5343106044105077
169,0.5985300725225815,0.5325619018463628
170,0.6565954713022775,0.5309149485015043
171,0.5381471141232005,0.5293659201288998
172,0.5321135669470459,0.5279105749578794
173,0.5437186602374915,0.5265442759299466
174,0.627368690023566,0.5252620149263835
175,0.536764760476407,0.5240584388521433
176,0.4848060644620626,0.5229278774311673
177,0.5298899180580592,0.521864372559783
178,0.49435983269742245,0.5208617090571759
179,0.4951675471400755,0.5199134466452388
180,0.5388025815540889,0.5190129529842732
181,0.3921296567537197,0.5181534375862279
182,0.5121121249254666,0.5173279864232991
183,0.43535805679884937,0.5165295970468855
184,0.4740290438581039,0.5157512140300564
185,0.5110415056094759,0.5149857645458782
186,0.5079731752543514,0.5142261938941365
187,0.45531112945160757,0.5134655007901933
188,0.6037194742771348,0.5126967722319085
189,0.5753343122684755,0.5119132177637301
190,0.48533684458405346,0.5111082029611744
191,0.48925184795432164,0.5102752819639677
192,0.4466345085736699,0.5094082288920644
193,0.5250265610681838,0.5085010679855461
194,0.5570032784807186,0.507548102317026
195,0.5092819776268654,0.5065439409335589
196,0.5501819379087408,0.5054835242941564
197,0.5522441894368851,0.5043621478787731
198,0.48584662307840476,0.5031754838550095
199,0.4776386730064482,0.5019196006996948
200,0.5777954486453247,0.5005909806839365
201,0.5095668750592881,0.49918653514205424
202,0.43223188535254536,0.4977036174570189
203,0.3577700068838672,0.49614003370749754
204,0.5002355343747085,0.49449405093431875
205,0.4972078972205201,0.492764402997028
206,0.5533600920289459,0.49095029400414464
207,0.5484362203543715,0.4890513993136821
208,0.5736765668567171,0.4870678641133901
209,0.5073018755406925,0.485000299602936
210,0.4562167130779982,0.48284977681281627
211,0.4648419915997846,0.48061781810709825
212,0.42140912644905526,0.47830638642906026
213,0.48457481323917956,0.47591787236040434
214,0.3854281762913979,0.47345507907584405
215,0.5154243469145628,0.4709212052855059
216,0.4335606862025472,0.468319826267656
217,0.4110425102884681,0.4656548731037214
218,0.4140152708179391,0.462930610236376
219,0.45783294277196934,0.4601516114795586
220,0.44463681661363363,0.4573227346166397
221,0.43968746960439803,0.45444909472954126
222,0.4520818786712062,0.45153603640737316
223,0.4956323752948924,0.4485891049880905
224,0.3877543505688398,0.44561401699075376
225,0.3781148978910217,0.4426166298991859
226,0.4165164806791763,0.4396029114601333
227,0.4020035604461404,0.43657890866048976
228,0.39267501357214896,0.4335507165486582
229,0.3822276087795402,0.43052444706480225
230,0.4368313353549086,0.427506198043481
231,0.4645891797748509,0.4245020225500815
232,0.4280493274059358,0.4215178987094909
233,0.37308436015582397,0.41855970018167354
234,0.382633298286108,0.4156331674342236
235,0.47386366706249483,0.4127438799565933
236,0.50196737116544,0.4098972295545912
237,0.4288704419551537,0.4070983948569364
238,0.45718030710776697,0.4043523171581683
239,0.398743485041132,0.40166367771414074
240,0.34052010367308777,0.39903687659764797
241,0.4364823096941954,0.39647601321257736
242,0.42028154962859915,0.393984868555318
243,0.464705332462069,0.39156688930212713
244,0.38135399195643194,0.3892251737907305
245,0.3434241317614119,0.3869624599537645
246,0.30928186594413826,0.38478111525071323
247,0.42867654134958033,0.3826831286339154
248,0.3497151624595396,0.38067010457299544
249,0.44143522069671776,0.3787432591508179
250,0.3646432319977483,0.37690341823282186
251,0.4121518861249536,0.37515101770041925
252,0.4494971657006471,0.3734861057281079
253,0.4137506959673324,0.37190834707310705
254,0.42741083487164017,0.370417029335733
255,0.3506880702770118,0.36901107113845744
256,0.383360796061833,0.36768903216165766
257,0.38276331099738936,0.366449124964577
258,0.40564963321818276,0.36528922851095524
259,0.34571611888669085,0.3642069033102631
260,0.2897511028695697,0.36319940807748374
261,0.3949996031338032,0.3622637178069972
262,0.35891529178884557,0.36139654314934877
263,0.36789328890102463,0.36059435097359055
264,0.3935535804406554,0.35985338599245054
265,0.3564786077071972,0.3591696933229019
266,0.38566442984285204,0.35853914185071245
267,0.3398759803124448,0.35795744826435744
268,0.26818684455086494,0.3574202016212038
269,0.36441443366879694,0.35692288830720614
270,0.3154360557515201,0.3564609172504277
271,0.4038113188491592,0.35602964524857705
272,0.284178700837717,0.3556244022713712
273,0.37705048823232523,0.3552405165999342
274,0.30683358850223097,0.3548733396675757
275,0.3478158427458274,0.35451827046916107
276,0.2734810971607712,0.3541707794098619
277,0.3700341280900022,0.35382643146832565
278,0.3986722538189937,0.35348090855423114
279,0.4119098678930533,0.35313003094571255
280,0.37593356520622356,0.35276977769827506
281,0.3720860515995213,0.35239630592348026
282,0.3298536298881323,0.3520059688428768
283,0.37490074946997337,0.351595332530276
284,0.3893157044792561,0.3511611912635547
285,0.3528926091255652,0.35070058141558674
286,0.3523647586218706,0.35021079382266895
287,0.2941479060995633,0.34968938457783055
288,0.3635871488949689,0.3491341842056569
289,0.30881572289556225,0.34854330518467924
290,0.35793335346247956,0.34791514779288246
291,0.2833718312282143,0.3472484042614934
292,0.3585587547680384,0.34654206123176495
293,0.38787267607014675,0.34579540051903207
294,0.3507311839871188,0.34500799819773426
295,0.32299294475379997,0.3441797220303847
296,0.2617874174313852,0.3433107272725441
297,0.35110828160235,0.34240145089467316
298,0.3140424667210673,0.34145260427027185
299,0.29716073300359525,0.3404651643878724
300,0.35432583848899346,0.3394403636522583
301,0.34335723682908975,0.3383796783476245
302,0.32957056705687926,0.33728481584229286
303,0.3934919667551416,0.3361577006209752
304,0.2623627855102209,0.33500045923643595
305,0.3124533951676668,0.3338154042776901
306,0.33937302565701316,0.3326050174565682
307,0.3784075860132534,0.3313719319185735
308,0.4127377367960603,0.3301189138874096
309,0.2755814635079299,0.3288488437553722
310,0.3029576333428936,0.327564696733954
311,0.2858771596838319,0.32626952318050884
312,0.28910536861513875,0.3249664287176491
313,0.3692494044935007,0.32365855426220824
314,0.37592736725784026,0.32234905608011033
315,0.3505618950624977,0.32104108598231634
316,0.3225912412583612,0.31973777177523943
317,0.324575542746968,0.3184421980765757
318,0.34476640040425927,0.3171573876044697
319,0.2857134177897388,0.31588628304430594
320,0.30556612172217823,0.31463172959322483
321,0.29731972127468675,0.31339645827773643
322,0.34677043016597864,0.3121830701345687
323,0.295821911831163,0.31099402133918863
324,0.2685730655870458,0.30983160936028137
325,0.3428111235833376,0.30869796021193957
326,0.341130146310488,0.3075950168684058
327,0.33940144812690914,0.30652452889899634
328,0.3418152644106603,0.30548804337333785
329,0.3259998401413368,0.3044868970793242
330,0.23344571175366288,0.3035222100882866
331,0.27514130540929477,0.3025948806938313
332,0.3020267540210413,0.3017055817426432
333,0.2826622692936261,0.30085475836738446
334,0.22669839099446934,0.3000426271236117
335,0.266669675724094,0.2992691765245182
336,0.2999754872738191,0.2985341689592437
337,0.3166105554924814,0.2978371439726051
338,0.3245613274937388,0.29717742287636684
339,0.3053235509283663,0.29655411465467585
340,0.3398424493435968,0.29596612311905485
341,0.31002166630037914,0.29541215526142117
342,0.3062903840332415,0.29489073074701155
343,0.2762733488378698,0.2944001924828942
344,0.3319065871428178,0.29393871819194733
345,0.2845512940198218,0.29350433291683786
346,0.29424924981657585,0.2930949223736414
347,0.3134744336367417,0.292708247070358
348,0.3237615074223812,0.2923419571017006
349,0.3383639917365258,0.29199360752818676
350,0.27551612878297527,0.2916606742447761
351,0.293865089135411,0.2913405702420592
352,0.28790979934541483,0.2910306621613446
353,0.30494543873081853,0.2907282870439045
354,0.29444258564335196,0.29043076917413563
355,0.27233290651777564,0.2901354369164603
356,0.27625728770060365,0.2898396394464457
357,0.26033611168165494,0.2895407632778208
358,0.24961814082852937,0.289236248488856
359,0.29535081823103476,0.2889236045538618
360,0.3071011923011514,0.2886004256884227
361,0.3306818000420622,0.2882644056203067
362,0.3116284657766307,0.2879133517018346
363,0.33938476866592887,0.2875451982837714
364,0.26063380575928874,0.2871580192755298
365,0.33028372345778195,0.28675003982159325
366,0.30876110393425005,0.2863196470295645
367,0.2589073554098523,0.2858653996910736
368,0.2783760839736222,0.28538603694291725
369,0.27026485817203905,0.28488048582219677
370,0.25711476547210105,0.28434786767584724
371,0.22076316815478328,0.28378750339177583
372,0.33545488014197555,0.28319891742577086
373,0.3160367514135279,0.28258184060543556
374,0.25385462318009855,0.2819362116995219
375,0.24860062930517188,0.28126217774820983
376,0.22263436856489696,0.28056009315702624
377,0.28599052148814474,0.2798305175641866
378,0.2639575631685614,0.27907421249814596
379,0.26427484343929386,0.27829213684899706
380,0.2688374394289169,0.27748544118405444
381,0.2513603451397568,0.2766554609444344
382,0.2562919590990549,0.27580370856567266
383,0.2599364750429458,0.2749318645713835
384,0.27052812368929935,0.27404176769459415
385,0.2292855985820828,0.27313540408669823
386,0.24195483419444955,0.27221489567889184
387,0.21278516573123216,0.27128248776549946
388,0.28772343144398177,0.27034053588270035
389,0.3101735733659196,0.26939149205984786
390,0.26214393321738794,0.2684378905237885
391,0.2931741590748985,0.26748233293932394
392,0.2859870074529991,0.266527473271223
393,0.2679132713157656,0.26557600235493956
394,0.2931215900523872,0.26463063226445604
395,0.2952373154318442,0.2636940805664142
396,0.21612899815286699,0.26276905454993393
397,0.2539093281439165,0.2618582355212546
398,0.23549958175354588,0.26096426325155814
399,0.2850939098333763,0.2600897206650736
400,0.2628776827376695,0.25923711885280154
401,0.2634555405577294,0.2584088824949812
402,0.2743090620801247,0.25760733577274064
403,0.22229309920100165,0.2568346888462468
404,0.29396361654528697,0.2560930249731402
405,0.27721642009822195,0.25538428833710397
406,0.31126912821047237,0.2547102726521049
407,0.23876911500172937,0.2540726106032076
408,0.2240578871664848,0.25347276417988407
409,0.25095720419753453,0.25291201595249496
410,0.26046209567186623,0.25239146133711393
411,0.27109755777913164,0.2519120018881299
412,0.24755346959232147,0.25147433965215316
413,0.23017097358598593,0.2510789726106731
414,0.2964577103455246,0.2507261912327317
415,0.273444497752663,0.2504160761525988
416,0.25101527398480894,0.2501484969811213
417,0.2674756086498577,0.24992311225308458
418,0.22582384084134832,0.2497393705066217
419,0.24120666044664807,0.24959651248446063
420,0.25356672696287125,0.2494935744406487
421,0.2467728080447728,0.2494293925303757
422,0.2683685655076522,0.24940260825465813
423,0.2834130481530214,0.24941167492598387
424,0.25235081894899253,0.24945486511557605
425,0.311275582221867,0.24953027903775576
426,0.2350123365055967,0.24963585382197526
427,0.22500236902742377,0.24976937361850193
428,0.23692988250006192,0.2499284804794677
429,0.25757373799712874,0.25011068595309
430,0.24294195250038347,0.2503133833253313
431,0.2549301139874585,0.2505338604401168
432,0.24140649649232143,0.25076931302648575
433,0.24636788693844003,0.251016858458734
434,0.21169264647143848,0.25127354987369854
435,0.24734108951604564,0.25153639056788035
436,0.25462782970906267,0.25180234859608497
437,0.26594614311796433,0.2520683714926702
438,0.266995863557425,0.2523314010363761
439,0.2601768047792545,0.25258838797999905
440,0.29028156827657364,0.2528363066669366
441,0.24577120317789136,0.2530721694577813
442,0.20021957294998843,0.25329304089175336
443,0.2783228229237082,0.25349605150973986
444,0.2650780363160493,0.253678411268117
445,0.25204415613875886,0.25383742247528446
446,0.24301848451998864,0.2539704921859734
447,0.23671792996926838,0.25407514399184095
448,0.26598231809216366,0.2541490291506571
449,0.2881426622905036,0.25418993700043446
450,0.25840707419500164,0.2541958046092019
451,0.2447775663058832,0.2541647256156888
452,0.23131840889407762,0.25409495822096867
453,0.2523365409818098,0.25398493229608265
454,0.2781741007110576,0.2538332555757752
455,0.2390407334768531,0.2536387189137288
456,0.24761874965809194,0.25340030058000695
457,0.19670601456330847,0.25311716958682007
458,0.23903131624253326,0.2527886880341529
459,0.27375551463183184,0.25241441247221513
460,0.23937286019504528,0.2519940942830797
461,0.24059597613507785,0.25152767908918927
462,0.18520928285697336,0.2510153052016772
463,0.23508763142624048,0.2504573011265408
464,0.24589827425062616,0.24985418215170038
465,0.23474788325032708,0.24920664604275722
466,0.22610108693474892,0.24851556787986886
467,0.2448916990594087,0.24778199407251877
468,0.24964339469890937,0.24700713559308546
469,0.2603147771320453,0.24619236047396212
470,0.22675974951639682,0.24533918561653723
471,0.22379538896068188,0.24444926796360286
472,0.2549676315009001,0.24352439508968457
473,0.2067938875230691,0.24256647526638156
474,0.22953869467082405,0.2415775270620502
475,0.24177733772385687,0.24055966853705157
476,0.252495139849228,0.23951510609730328
477,0.2700153348159365,0.23844612307002427
478,0.27449576056393044,0.23735506806634707
479,0.24387140885364536,0.23624434319585683
480,0.26831684182808674,0.23511639219816188
481,0.2541806119309928,0.23397368855624467
482,0.21279486594576721,0.23281872365564354
483,0.24316799729441416,0.23165399505244663
484,0.28575877467482114,0.23048199491167315
485,0.2668623724912229,0.2293051986758626
486,0.2909924790154271,0.22812605402163497
487,0.242133475345357,0.226946970159594
488,0.20846835655684537,0.22577030753029512
489,0.19768003030847928,0.22459836794604676
490,0.19368828150363201,0.22343338522513384
491,0.24934364716306487,0.22227751636162443
492,0.22322563693322667,0.22113283327029631
493,0.159947699459993,0.2200013151423988
494,0.18978774178992655,0.2188848414439948
495,0.26200245039255804,0.21778518558451096
496,0.20269002445639592,0.2167040092789055
497,0.19684831463406777,0.21564285762254798
498,0.20727700786973888,0.21460315489354856
499,0.22257636816443543,0.2135862010928673
500,0.1915304476543815,0.2125931692281292
501,0.19986838145028157,0.21162510334269583
502,0.22096946731352224,0.21068291728718846
503,0.20570581129153043,0.20976739422640425
504,0.20913090442130858,0.20887918687038384
505,0.22768582915886296,0.20801881841433767
506,0.19382230296110228,0.20718668416822764
507,0.25730740717949213,0.20638305385304534
508,0.1784140279687121,0.20560807453727203
509,0.2157107648724152,0.20486177418363474
510,0.21432262200216218,0.2041440657731387
511,0.23116276214332482,0.2034547519704528
512,0.20739821586420762,0.2027935302920695
513,0.19958963708238742,0.202159998736286
514,0.21236898171228147,0.20155366183193388
515,0.1904911282089554,0.2009739370609755
516,0.2059707091467635,0.20042016160855045
517,0.2113857006809896,0.19989159939283688
518,0.24246403824391619,0.19938744832616667
519,0.19868807540042774,0.1989068477582268
520,0.2322787485439498,0.19844888605186706
521,0.17253657341047982,0.1980126082420379
522,0.19015956519352778,0.19759702372868934
523,0.17494378251112827,0.19720111395505524
524,0.1787666092566033,0.19682384002364545
525,0.1862897970438183,0.19646415020343988
526,0.19316485829553828,0.19612098728322522
527,0.21975821842294033,0.1957932957277223
528,0.17925906311460146,0.19548002859510472
529,0.19845005431504734,0.19518015417669313
530,0.18929820148620344,0.19489266232201932
531,0.20240982693819526,0.19461657041504293
532,0.1783365795989267,0.19435092897010187
533,0.17229500857615723,0.19409482681910425
534,0.21208431742391978,0.19384739586457667
535,0.17589415679452808,0.19360781537636718
536,0.17726355783327186,0.19337531581313344
537,0.1894920438075823,0.19314918215311186
538,0.17388549453540403,0.19292875672211968
539,0.18089687557762518,0.19271344151021189
540,0.18199892797011075,0.19250269997190386
541,0.18390946348951323,0.19229605830835392
542,0.18410335539214867,0.19209310623333742
543,0.1790199035829773,0.19189349722824844
544,0.18175227116695616,0.1916969482946787
545,0.18100248837337551,0.19150323921634818
546,0.19097788552432118,0.19131221134527476
547,0.18100248837337551,0.1911237659300488
548,0.2039009883567116,0.19093786200690924
549,0.17859774674134882,0.19075451387697168
550,0.19398992821717395,0.19057378819544982
551,0.18745704149133832,0.19039580070098516
552,0.19325245206244568,0.19022071261527806
553,0.17215327382494264,0.19004872674506454
554,0.17989638304817362,0.18988008332010917
555,0.19493247501263097,0.18971505560226554
556,0.2079670904607298,0.18955394530179012
557,0.17946516680498978,0.18939707783799278
558,0.16635570533305863,0.18924479748192882
559,0.205874366647696,0.1890974624192188
560,0.19443141790355103,0.1889554397711985
561,0.16233314233074359,0.18881910061247115
562,0.20885631905273191,0.18868881502253157
563,0.1970400690077477,0.1885649472085097
564,0.18565598993644808,0.18844785073518783
565,0.19537730243229423,0.18833786389734092
566,0.20791442153286038,0.1882353052680996
567,0.21509315895042572,0.18814046945549218
568,0.17897259292655854,0.18805362309754659
569,0.18049746790993643,0.1879750011243986
570,0.2325377098739467,0.1879048033137132
571,0.20811619778748847,0.18784319116344642
572,0.1979030205824884,0.18779028510353252
573,0.2002275674742569,0.18774616206552167
574,0.20143446288580985,0.18771085342652147
575,0.2065907189731551,0.1876843433410193
576,0.2065996995311905,0.18766656747132693
577,0.18619946284919742,0.18765741212448994
578,0.18313196838577378,0.1876567138005666
579,0.16602374042396728,0.18766425915423268
580,0.1815681361681186,0.18767978536872393
581,0.19414452222559417,0.18770298093819437
582,0.20661679090695806,0.18773348685169172
583,0.18574344707815377,0.18777089816912304
584,0.211520786416737,0.18781476597683566
585,0.1800113347008226,0.1878645997077947
586,0.1798899769138619,0.18791986980879208
587,0.21157743629419407,0.18798001073472417
588,0.16823698367249743,0.18804442424769965
589,0.18443411795576814,0.18811248299664834
590,0.2066956895430638,0.18818353435115623
591,0.17959354858387752,0.18825690446151092
592,0.1690314770196441,0.1883319025153866
593,0.19766435027978485,0.18840782516024973
594,0.1663502499965393,0.18848396105942444
595,0.17073702222752762,0.18855959554885415
596,0.19462230499851177,0.1886340153608848
597,0.18601844255538497,0.18870651338095437
598,0.18054084306139753,0.18877639340282393
599,0.20195580601162139,0.18884297484799933
600,0.18779295328111045,0.18890559741521995
601,0.16846205200417225,0.1889636256263563
602,0.19748531987814277,0.18901645323574812
603,0.2115440358894431,0.1890635074709232
604,0.1744118912788582,0.18910425307376597
605,0.18512379323469713,0.18913819611253826
606,0.19039768705820143,0.1891648875366818
607,0.1835040245037511,0.18918392644805954
608,0.16684142627781112,0.18919496306418013
609,0.2120135921793059,0.18919770135101852
610,0.16784259501461768,0.1891919013052494
611,0.18473210410436386,0.1891773808680612
612,0.18626408437020728,0.1891540174551826
613,0.1874284415106392,0.189121749090326
614,0.16487556511125157,0.1890805751319101
615,0.17215327382494264,0.18903055658565365
616,0.19441564162546077,0.18897181599840987
617,0.16680162388994058,0.18890453693143536
618,0.18118892986197244,0.18882896301410612
619,0.20888132909701396,0.18874539658193334
620,0.2055824322089948,0.18865419690553578
621,0.18323242036116455,0.18855577801999543
622,0.1761564569065334,0.18845060616673637
623,0.21119636442772424,0.1883391968627048
624,0.18549380282950365,0.18822211161417748
625,0.17706240935542353,0.18809995429496496
626,0.16628850589258432,0.1879733672110864
627,0.1832588662227051,0.18784302687618143
628,0.19046898036069027,0.1877096395239314
629,0.17147400105486918,0.187573936385641
630,0.174059782789906,0.1874366687627918
631,0.2031771535146613,0.18729860292588504
632,0.20081433874869511,0.187160514872172
633,0.1769593803199379,0.1870231849759641
634,0.19869031057707542,0.18688739256607553
635,0.1816566350405734,0.18675391046561163
636,0.18487016815298404,0.18662349952972426
637,0.2180715338143587,0.18649690321717158
638,0.18152666310747223,0.18637484223146888
639,0.20787506013268786,0.18625800926716068
640,0.20240520044181223,0.18614706389625424
641,0.17750219620820973,0.1860426276291301
642,0.17268753808257137,0.1859452791833091
643,0.18169283524236857,0.18585554999229834
644,0.1987307210490527,0.18577391998536708
645,0.19803691881509658,0.18570081366754695
646,0.21728892316010265,0.1856365965273747
647,0.17972756706996812,0.18558157179797233
648,0.18337985736472145,0.18553597759493623
649,0.1978058834432818,0.18549998445224233
650,0.1702871231288944,0.18547369327496915
651,0.1689253935515304,0.1854571337251004
652,0.1728874860647773,0.18545026305401255
653,0.17588277938183441,0.18545296539251574
654,0.17648928411291334,0.1854650515064855
655,0.1998151476107039,0.18548625902323546
656,0.19844620969934965,0.18551625313085063
657,0.19589619871435454,0.18555462774974607
658,0.16726185849573125,0.1856009071727458
659,0.17840778102169566,0.1856545481670308
660,0.19384863952248146,0.1857149425283735
661,0.21017910835016135,0.18578142007520407
662,0.1798746546742352,0.18585325206724257
663,0.20580901173483843,0.18592965503069966
664,0.18392764192413522,0.18600979496942546
665,0.20414623373996513,0.18609279193886819
666,0.20390140277677976,0.18617772495733764
667,0.1818407540172658,0.1862636372268181
668,0.1870893982217207,0.1863495416335268
669,0.16538855755325188,0.18643442649650338
670,0.19695269255939146,0.18651726153081508
671,0.19047269452699492,0.18659700399045231
672,0.1933372853593925,0.1866726049546828
673,0.16911469630394674,0.186743015720553
674,0.18000919012212319,0.18680719426335743
675,0.17828475425156717,0.18686411172626669
676,0.2070711948501955,0.18691275889990577
677,0.1848497805849831,0.1869521526525118
678,0.1671594317763801,0.18698134227138216
679,0.2064606173480714,0.18699941567662717
680,0.1683248742277961,0.18700550546881628
681,0.18534723731412042,0.18699879477287257
682,0.17658126858848888,0.18697852284161193
683,0.20892325532218867,0.18694399038355036
684,0.16586185568403375,0.18689456458107778
685,0.1858965573194046,0.18682968376677386
686,0.18284876170478803,0.18674886172750055
687,0.18550643800972597,0.18665169160799264
688,0.1692892321151575,0.18653784938789214
689,0.1821169582051302,0.18640709690859367
690,0.19625842131354881,0.18625928442882203
691,0.18861990589219957,0.1860943526905578
692,0.18106236075576368,0.1859123344797487
693,0.18305501565376706,0.18571335566915467
694,0.17015881895545176,0.18549763573369518
695,0.18177379123844153,0.18526548773172433
696,0.19920139154802327,0.18501731774879995
697,0.18414362848151375,0.18475362380366547
698,0.16522132026614322,0.18447499421932792
699,0.20387746452661748,0.18418210546529057
700,0.19132450412718277,0.18387571948013198
701,0.17851689392789089,0.18355668048672016
